Date,Technology,Healthcare,Financials,Energy
2019-05-23,82.23850123087566,131.36000061035156,107.72000122070312,68.30000305175781
2019-05-24,83.67316818237305,132.25,108.69000244140625,69.44999694824219
2019-05-27,83.00883102416992,130.60000610351562,107.30999755859375,69.02999877929688
2019-05-28,83.84299723307292,131.52999877929688,107.61000061035156,69.72000122070312
2019-05-29,83.4903335571289,131.27000427246094,108.72000122070312,69.56999969482422
2019-05-30,80.5763333638509,127.7300033569336,106.0199966430664,67.48999786376953
2019-05-31,81.87716547648112,127.80000305175781,106.87000274658203,67.8499984741211
2019-06-03,81.77366892496745,129.63999938964844,105.73999786376953,67.19000244140625
2019-06-04,81.87666575113933,128.67999267578125,106.80000305175781,67.68000030517578
2019-06-05,83.3614985148112,128.24000549316406,109.22000122070312,68.43000030517578
2019-06-06,83.1905008951823,128.36000061035156,109.86000061035156,68.4800033569336
2019-06-07,81.98083114624023,128.74000549316406,108.55999755859375,68.55999755859375
2019-06-10,83.01366806030273,128.86000061035156,109.87000274658203,69.29000091552734
2019-06-11,84.65983454386394,128.5800018310547,112.37000274658203,70.2699966430664
2019-06-12,84.24366887410481,128.2100067138672,112.61000061035156,70.93000030517578
2019-06-13,83.77533467610677,126.94999694824219,115.4000015258789,71.48999786376953
2019-06-14,83.51333363850911,129.5500030517578,116.87000274658203,72.06999969482422
2019-06-17,84.33916473388672,131.1699981689453,117.19000244140625,71.93000030517578
2019-06-18,85.01366806030273,130.42999267578125,117.91000366210938,71.9800033569336
2019-06-19,84.66966883341472,130.77999877929688,120.2300033569336,72.63999938964844
2019-06-20,84.29550043741862,129.5399932861328,119.16000366210938,73.7300033569336
2019-06-21,84.68633270263672,129.6699981689453,118.56999969482422,73.16999816894531
2019-06-24,85.28166834513347,130.41000366210938,119.76000213623047,72.81999969482422
2019-06-25,86.08250300089519,130.11000061035156,119.37999725341797,72.33000183105469
2019-06-26,85.12150065104167,131.64999389648438,118.9000015258789,72.08000183105469
2019-06-27,85.18483352661133,131.74000549316406,118.87999725341797,72.12999725341797
2019-06-28,84.23883438110352,131.5500030517578,117.33000183105469,71.13999938964844
2019-07-01,85.63816706339519,130.99000549316406,118.0,71.3499984741211
2019-07-02,85.54233042399089,128.85000610351562,117.02999877929688,70.97000122070312
2019-07-03,84.57749938964844,128.60000610351562,117.72000122070312,71.4800033569336
2019-07-04,85.35983276367188,129.3800048828125,117.69000244140625,70.61000061035156
2019-07-05,84.50583521525066,129.99000549316406,115.55000305175781,68.94999694824219
2019-07-08,82.76199849446614,132.0,113.25,67.1500015258789
2019-07-09,83.65216700236003,131.19000244140625,112.19000244140625,67.9800033569336
2019-07-10,85.14016469319661,133.66000366210938,114.62000274658203,68.97000122070312
2019-07-11,84.76583099365234,133.16000366210938,114.37000274658203,68.0199966430664
2019-07-12,83.75883229573567,131.83999633789062,111.81999969482422,66.69999694824219
2019-07-15,85.03916803995769,129.22000122070312,112.62999725341797,67.44000244140625
2019-07-16,85.698668162028,129.05999755859375,114.20999908447266,68.25
2019-07-17,86.50599797566731,131.3300018310547,116.13999938964844,68.9800033569336
2019-07-18,86.4686673482259,130.72000122070312,116.44999694824219,69.18000030517578
2019-07-19,87.50400288899739,132.83999633789062,119.95999908447266,69.41999816894531
2019-07-22,87.05083465576172,135.1699981689453,119.68000030517578,68.2300033569336
2019-07-23,87.0500005086263,136.1699981689453,120.3499984741211,68.13999938964844
2019-07-24,86.24433517456055,127.69999694824219,120.55999755859375,67.61000061035156
2019-07-25,86.92383066813152,128.02000427246094,123.55000305175781,68.73999786376953
2019-07-26,86.13999938964844,129.1999969482422,124.79000091552734,69.08999633789062
2019-07-29,86.97216796875,129.89999389648438,125.12000274658203,69.75
2019-07-30,87.93016815185547,127.5,125.02999877929688,69.08999633789062
2019-07-31,88.52999877929688,128.35000610351562,126.02999877929688,69.25
2019-08-01,90.3005002339681,129.17999267578125,126.51000213623047,68.63999938964844
2019-08-02,88.89516703287761,129.1199951171875,126.43000030517578,68.44000244140625
2019-08-05,89.48666636149089,132.83999633789062,125.7300033569336,67.72000122070312
2019-08-06,89.49999745686848,132.0399932861328,124.91999816894531,67.56999969482422
2019-08-07,90.42916742960612,131.1999969482422,127.80000305175781,69.5999984741211
2019-08-08,91.13516743977864,130.22999572753906,128.82000732421875,71.66999816894531
2019-08-09,91.1048355102539,130.4199981689453,129.10000610351562,73.08999633789062
2019-08-12,90.97349802652995,130.9600067138672,129.3000030517578,71.48999786376953
2019-08-13,91.48816426595052,131.42999267578125,130.0,73.01000213623047
2019-08-14,92.14833577473958,133.0,130.3800048828125,70.7699966430664
2019-08-15,92.1913350423177,131.97999572753906,129.9199981689453,70.33999633789062
2019-08-16,92.47350056966145,131.35000610351562,129.16000366210938,69.37000274658203
2019-08-19,92.74549865722656,131.27000427246094,128.47999572753906,68.80000305175781
2019-08-20,93.05916595458984,130.9600067138672,128.60000610351562,68.5
2019-08-21,94.36233520507812,134.94000244140625,129.52999877929688,69.19000244140625
2019-08-22,94.36899820963542,134.8300018310547,130.6199951171875,68.5199966430664
2019-08-23,94.19733428955078,134.82000732421875,130.5800018310547,67.81999969482422
2019-08-26,93.50349934895833,135.94000244140625,129.6300048828125,68.02999877929688
2019-08-27,93.329833984375,136.44000244140625,129.92999267578125,69.66999816894531
2019-08-28,93.23949940999348,138.07000732421875,130.7899932861328,69.37000274658203
2019-08-29,94.3681640625,137.17999267578125,131.49000549316406,68.91000366210938
2019-08-30,94.58416748046875,137.1699981689453,131.6699981689453,68.73999786376953
2019-09-02,94.96216837565105,137.75,132.05999755859375,68.69999694824219
2019-09-03,94.46566772460938,137.49000549316406,131.75999450683594,68.12999725341797
2019-09-04,93.34433492024739,137.36000061035156,131.47000122070312,68.41999816894531
2019-09-05,92.96983337402344,137.16000366210938,129.77999877929688,67.87999725341797
2019-09-06,93.74400075276692,139.3800048828125,132.33999633789062,68.6500015258789
2019-09-09,94.22432963053386,139.55999755859375,133.05999755859375,68.41000366210938
2019-09-10,95.46566518147786,140.3800048828125,135.0399932861328,69.51000213623047
2019-09-11,95.079833984375,140.5,134.41000366210938,69.66000366210938
2019-09-12,95.13150278727214,139.99000549316406,134.5,69.05999755859375
2019-09-13,95.53499857584636,140.97999572753906,134.17999267578125,68.95999908447266
2019-09-16,96.17650095621745,141.33999633789062,138.02000427246094,70.33999633789062
2019-09-17,96.88699849446614,141.3800048828125,136.80999755859375,69.2300033569336
2019-09-18,97.8433329264323,141.7899932861328,137.33999633789062,70.0
2019-09-19,97.51233418782552,143.55999755859375,138.17999267578125,69.68000030517578
2019-09-20,97.30016326904297,143.19000244140625,138.0399932861328,69.87000274658203
2019-09-23,97.84566752115886,145.35000610351562,137.35000610351562,69.38999938964844
2019-09-24,98.2770004272461,146.05999755859375,137.24000549316406,69.94000244140625
2019-09-25,98.6471684773763,146.44000244140625,137.1999969482422,70.29000091552734
2019-09-26,98.55633290608723,145.92999267578125,137.5800018310547,70.0199966430664
2019-09-27,99.75699869791667,145.8300018310547,139.0399932861328,70.12999725341797
2019-09-30,99.71400197347005,145.75,139.13999938964844,69.88999938964844
2019-10-01,99.15183003743489,145.3000030517578,138.6300048828125,69.4800033569336
2019-10-02,99.36066436767578,145.8699951171875,139.39999389648438,69.77999877929688
2019-10-03,101.38049825032552,145.97000122070312,141.08999633789062,70.9000015258789
2019-10-04,100.35116322835286,144.27999877929688,138.33999633789062,70.33000183105469
2019-10-07,101.29016621907552,144.10000610351562,138.22999572753906,70.87000274658203
2019-10-08,100.6443354288737,144.97999572753906,135.8800048828125,70.29000091552734
2019-10-09,102.04649861653645,144.9600067138672,136.94000244140625,69.2300033569336
2019-10-10,103.49566650390625,145.38999938964844,137.44000244140625,69.76000213623047
2019-10-11,103.45683034261067,145.05999755859375,136.07000732421875,69.13999938964844
